index,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
24028,24025.0,30,35000,0,5.0,1,1,10000.0,12.21,3,6,0
24029,24026.0,29,69000,2,5.0,5,0,14000.0,7.51,9,5,0
24030,24027.0,28,69000,1,11.0,5,1,6000.0,11.86,8,9,0
24031,24028.0,31,29000,0,0.0,4,3,10000.0,13.75,1,8,1
24032,24029.0,34,29004,0,9.0,0,1,10000.0,11.83,4,5,1
24033,24030.0,27,29238,0,8.0,5,2,10000.0,12.99,7,6,1
24034,24031.0,29,69000,2,13.0,1,1,15000.0,10.62,9,6,0
24035,24032.0,31,29400,0,2.0,1,3,10000.0,13.87,1,6,1
24036,24033.0,28,69000,2,12.0,4,1,10000.0,9.88,8,8,0
24037,24034.0,34,63000,1,5.0,2,4,20500.0,20.9,4,8,1
24038,24035.0,34,35665,0,2.0,3,1,10000.0,10.08,4,6,0
24039,24036.0,28,69000,2,2.0,0,0,10000.0,8.94,8,8,0
24040,24037.0,29,36000,0,5.0,3,2,10000.0,11.01155276552426,9,6,0
24041,24038.0,28,63000,2,3.0,4,3,11200.0,14.42,8,7,1
24042,24039.0,31,36000,0,3.0,3,1,10000.0,10.65,1,5,0
24043,24040.0,29,69000,2,6.0,3,3,18000.0,12.61,9,9,0
24044,24041.0,32,36000,0,4.790161244517371,2,1,10000.0,11.99,2,9,0
24045,24042.0,28,36000,0,0.0,4,1,10000.0,11.11,8,5,0
24046,24043.0,27,30000,0,4.0,0,1,10000.0,10.74,7,10,1
24047,24044.0,34,69500,2,4.0,5,1,15000.0,11.01155276552426,4,6,0
24048,24045.0,27,69500,2,11.0,1,0,14750.0,7.49,7,9,0
24049,24046.0,27,30000,0,1.0,5,3,10000.0,11.01155276552426,7,6,1
24050,24047.0,27,36000,0,3.0,3,3,10000.0,17.19,7,7,0
24051,24048.0,27,69592,2,4.0,1,1,6500.0,10.74,7,10,0
24052,24049.0,35,63600,2,5.0,4,1,4800.0,12.42,5,6,0
24053,24050.0,33,69600,2,17.0,3,1,16000.0,11.99,3,8,0
24054,24051.0,28,36000,0,13.0,1,0,10000.0,8.59,8,9,0
24055,24052.0,27,69638,2,5.0,0,1,16725.0,10.74,7,9,0
24056,24053.0,27,69830,1,3.0,0,3,15000.0,16.45,7,5,0
24057,24054.0,32,69900,2,16.0,3,1,18000.0,11.49,2,8,0
24058,24055.0,31,30000,0,4.0,4,3,10000.0,14.42,1,9,1
24059,24056.0,28,69900,2,6.0,2,0,12000.0,7.49,8,10,0
24060,24057.0,33,69930,2,5.0,4,0,6300.0,7.14,3,10,0
24061,24058.0,27,69936,2,11.0,4,0,8000.0,7.66,7,10,0
24062,24059.0,27,69960,2,3.0,3,0,10000.0,11.01155276552426,7,9,0
24063,24060.0,33,69996,2,11.0,1,1,3200.0,9.99,3,8,0
24064,24061.0,30,36996,0,5.0,0,0,10000.0,8.9,3,6,0
24065,24062.0,30,37000,0,2.0,2,0,10000.0,7.88,3,6,0
24066,24063.0,29,37000,0,1.0,1,2,10000.0,12.53,9,5,0
24067,24064.0,29,69996,2,11.0,0,0,3400.0,6.39,9,6,0
24068,24065.0,27,69996,2,0.0,5,1,6000.0,10.75,7,10,0
24069,24066.0,32,37965,0,3.0,3,0,10000.0,9.63,2,6,0
24070,24067.0,30,69996,1,14.0,2,2,6000.0,14.26,3,8,0
24071,24068.0,28,69996,2,1.0,5,1,7200.0,11.83,8,10,0
24072,24069.0,28,38000,0,0.0,4,0,10000.0,8.49,8,7,0
24073,24070.0,30,69996,2,14.0,3,1,11250.0,12.21,3,10,0
24074,24071.0,33,64000,2,8.0,2,2,12000.0,11.01155276552426,3,9,1
24075,24072.0,27,38000,0,0.0,2,1,10000.0,9.76,7,5,0
24076,24073.0,35,38004,0,4.0,1,1,10000.0,9.99,5,7,0
24077,24074.0,28,38004,0,4.0,4,2,10000.0,13.61,8,7,0
24078,24075.0,31,70000,2,9.0,1,0,18000.0,8.9,1,10,0
24079,24076.0,30,70000,2,7.0,4,0,10000.0,11.01155276552426,3,7,0
24080,24077.0,30,70000,2,6.0,5,1,18000.0,11.01155276552426,3,7,0
24081,24078.0,27,38400,0,5.0,1,2,10000.0,15.23,7,7,0
24082,24079.0,34,38400,0,3.0,1,0,10000.0,7.49,4,6,0
24083,24080.0,27,70000,2,11.0,3,2,3000.0,11.01155276552426,7,8,0
24084,24081.0,27,70000,2,9.0,0,0,16000.0,7.9,7,7,0
24085,24082.0,31,70000,2,0.0,1,0,3000.0,8.9,1,8,0
24086,24083.0,32,38400,0,1.0,2,1,10000.0,10.39,2,10,0
24087,24084.0,30,70000,2,4.0,1,1,10200.0,12.42,3,6,0
24088,24085.0,30,70000,2,9.0,1,0,7000.0,8.9,3,9,0
24089,24086.0,28,70000,1,6.0,2,3,14000.0,16.29,8,8,0
24090,24087.0,28,70000,2,7.0,0,2,15000.0,14.65,8,10,0
24091,24088.0,35,39000,0,2.0,1,1,10000.0,10.25,5,5,0
24092,24089.0,28,70000,2,7.0,0,0,8000.0,6.62,8,5,0
24093,24090.0,34,70000,2,6.0,0,3,22000.0,19.91,4,8,0
24094,24091.0,34,39312,0,5.0,3,3,10000.0,15.7,4,7,0
24095,24092.0,32,70000,2,8.0,3,2,1800.0,14.65,2,6,0
24096,24093.0,27,70000,2,3.0,5,0,5200.0,7.51,7,10,0
24097,24094.0,30,70000,2,5.0,1,1,31825.0,12.69,3,8,0
24098,24095.0,27,39996,0,3.0,3,3,10000.0,15.37,7,8,0
24099,24096.0,29,70000,2,11.0,0,2,6000.0,14.27,9,7,0
24100,24097.0,27,40000,0,4.0,2,3,10000.0,11.01155276552426,7,7,0
24101,24098.0,35,70000,2,0.0,1,1,12000.0,11.71,5,10,0
24102,24099.0,27,70000,2,8.0,2,1,12000.0,9.91,7,6,0
24103,24100.0,27,70000,2,1.0,4,2,5500.0,13.49,7,10,0
24104,24101.0,31,70000,2,11.0,2,0,4500.0,7.9,1,8,0
24105,24102.0,30,70000,2,6.0,5,1,12800.0,11.01155276552426,3,7,0
24106,24103.0,28,70000,2,4.0,4,1,5000.0,11.71,8,8,0
24107,24104.0,28,40000,0,0.0,0,1,10000.0,12.42,8,5,0
24108,24105.0,30,70000,2,14.0,0,1,8000.0,9.91,3,5,0
24109,24106.0,30,40000,0,11.0,4,1,10000.0,10.65,3,5,0
24110,24107.0,28,70000,2,2.0,2,0,5600.0,6.62,8,5,0
24111,24108.0,27,34000,0,3.0,1,3,10000.0,16.77,7,7,1
24112,24109.0,34,70000,2,5.0,2,2,4600.0,14.79,4,7,0
24113,24110.0,29,70000,1,13.0,3,3,25000.0,15.62,9,9,0
24114,24111.0,27,34000,0,3.0,2,2,10000.0,13.49,7,10,1
24115,24112.0,33,70000,2,2.0,4,0,3700.0,5.99,3,6,0
24116,24113.0,27,70000,2,11.0,3,0,5600.0,5.42,7,7,0
24117,24114.0,28,70000,2,4.790161244517371,4,0,24000.0,5.99,8,5,0
24118,24115.0,33,70000,1,17.0,2,0,24000.0,7.49,3,6,0
24119,24116.0,29,70000,2,6.0,4,1,4200.0,10.99,9,9,0
24120,24117.0,35,70000,2,14.0,5,1,20000.0,11.49,5,10,0
24121,24118.0,30,70000,2,4.0,5,3,10000.0,16.89,3,5,0
24122,24119.0,27,54400,2,11.0,1,3,3000.0,11.01155276552426,7,5,1
24123,24120.0,27,70000,2,11.0,3,0,3000.0,5.42,7,7,0
24124,24121.0,32,70000,1,12.0,2,0,3000.0,7.49,2,5,0
24125,24122.0,33,34000,0,4.0,1,3,10000.0,15.33,3,8,1
24126,24123.0,34,70000,1,0.0,5,1,10000.0,10.99,4,9,0
24127,24124.0,27,40000,0,4.0,3,3,10000.0,11.01155276552426,7,6,0
24128,24125.0,27,40000,0,10.0,4,1,10000.0,11.36,7,5,0
24129,24126.0,29,70000,2,13.0,1,0,10000.0,6.99,9,5,0
24130,24127.0,29,34000,0,0.0,4,1,10000.0,12.53,9,6,1
24131,24128.0,32,70000,2,7.0,3,0,6000.0,5.42,2,6,0
24132,24129.0,27,34000,0,0.0,3,3,10000.0,15.37,7,5,1
24133,24130.0,28,70000,2,3.0,4,0,8000.0,8.49,8,9,0
24134,24131.0,28,54400,2,12.0,1,2,18000.0,12.99,8,8,1
24135,24132.0,31,70000,2,9.0,1,0,6000.0,7.49,1,7,0
24136,24133.0,27,70000,2,5.0,4,0,15000.0,7.49,7,8,0
24137,24134.0,29,70000,2,9.0,4,1,8500.0,11.14,9,10,0
24138,24135.0,27,70000,2,0.0,1,1,33000.0,11.01155276552426,7,7,0
24139,24136.0,29,70000,2,3.0,4,1,20000.0,11.01155276552426,9,8,0
24140,24137.0,31,40000,0,2.0,2,2,10000.0,11.41,1,5,0
24141,24138.0,27,40992,0,0.0,1,2,10000.0,14.27,7,6,0
24142,24139.0,32,70000,2,5.0,2,0,14000.0,7.49,2,10,0
24143,24140.0,28,70000,2,13.0,5,0,5000.0,6.99,8,7,0
24144,24141.0,34,41300,0,18.0,0,2,10000.0,13.48,4,6,0
24145,24142.0,27,41500,0,0.0,1,2,10000.0,11.09,7,6,0
24146,24143.0,29,70000,2,12.0,5,0,7000.0,7.66,9,10,0
24147,24144.0,29,70000,2,5.0,4,1,3000.0,9.63,9,9,0
24148,24145.0,27,54400,2,4.790161244517371,1,3,15000.0,15.65,7,9,1
24149,24146.0,34,70000,2,5.0,2,0,6000.0,11.01155276552426,4,6,0
24150,24147.0,30,42000,0,4.0,1,2,10000.0,16.11,3,9,0
24151,24148.0,32,70000,2,3.0,2,0,4000.0,5.79,2,5,0
24152,24149.0,27,70000,2,11.0,4,0,25000.0,7.66,7,5,0
24153,24150.0,29,70000,2,0.0,0,0,8000.0,11.01155276552426,9,9,0
24154,24151.0,31,54400,2,1.0,1,3,27050.0,14.54,1,7,1
24155,24152.0,30,42000,0,4.0,2,0,10000.0,11.01155276552426,3,9,0
24156,24153.0,30,42000,0,2.0,1,0,10000.0,11.01155276552426,3,7,0
24157,24154.0,27,42000,0,1.0,0,0,10000.0,11.01155276552426,7,8,0
24158,24155.0,28,42000,0,12.0,0,0,10000.0,9.32,8,9,0
24159,24156.0,28,42500,0,2.0,4,0,10000.0,7.88,8,6,0
24160,24157.0,27,43000,0,11.0,1,1,10000.0,12.42,7,9,0
24161,24158.0,34,70000,2,14.0,3,3,14000.0,16.4,4,6,0
24162,24159.0,28,70000,1,4.0,3,3,25000.0,15.57,8,9,0
24163,24160.0,31,70000,2,4.0,1,0,12000.0,6.91,1,7,0
24164,24161.0,31,70000,2,3.0,3,0,8400.0,6.91,1,9,0
24165,24162.0,27,70000,1,2.0,5,1,2250.0,10.36,7,7,0
24166,24163.0,27,70000,2,8.0,1,0,1300.0,5.79,7,9,0
24167,24164.0,27,70000,2,11.0,4,0,1000.0,6.54,7,5,0
24168,24165.0,27,43080,0,7.0,3,2,10000.0,13.98,7,9,0
24169,24166.0,34,70000,2,13.0,4,0,20000.0,6.54,4,5,0
24170,24167.0,27,43200,0,4.0,0,0,10000.0,7.49,7,10,0
24171,24168.0,27,70000,2,4.0,5,3,8000.0,14.46,7,7,0
24172,24169.0,31,43288,0,7.0,1,1,10000.0,10.74,1,5,0
24173,24170.0,31,70000,2,5.0,0,0,4000.0,6.54,1,7,0
24174,24171.0,33,43337,0,17.0,3,0,10000.0,6.92,3,6,0
24175,24172.0,29,70000,1,13.0,2,0,13000.0,6.91,9,8,0
24176,24173.0,30,70000,2,6.0,5,0,10200.0,6.91,3,8,0
24177,24174.0,27,44000,0,12.0,1,3,10000.0,16.77,7,9,0
24178,24175.0,30,54400,2,3.0,1,0,23500.0,6.91,3,7,0
24179,24176.0,33,70000,2,0.0,5,2,14000.0,12.61,3,10,0
24180,24177.0,35,44000,0,8.0,4,0,10000.0,6.54,5,6,1
24181,24178.0,35,38469,0,0.0,5,2,10000.0,12.23,5,7,1
24182,24179.0,29,45000,0,4.0,2,1,10000.0,12.42,9,7,0
24183,24180.0,32,70000,2,16.0,5,0,9000.0,7.14,2,10,0
24184,24181.0,30,70000,2,15.0,3,0,12250.0,7.51,3,6,0
24185,24182.0,30,45000,0,5.0,3,0,10000.0,7.51,3,7,0
24186,24183.0,34,45000,0,4.790161244517371,2,1,10000.0,11.71,4,10,0
24187,24184.0,31,45000,0,4.0,0,1,10000.0,10.65,1,5,0
24188,24185.0,28,64000,2,10.0,5,3,6000.0,16.45,8,9,1
24189,24186.0,28,70000,2,7.0,1,0,4000.0,6.39,8,8,0
24190,24187.0,28,45000,0,1.0,4,1,10000.0,9.91,8,6,0
24191,24188.0,32,70000,1,1.0,1,0,14400.0,7.88,2,10,0
24192,24189.0,30,70000,2,15.0,4,1,10000.0,10.75,3,6,0
24193,24190.0,29,45000,0,7.0,1,1,10000.0,11.01155276552426,9,5,0
24194,24191.0,29,70000,2,7.0,1,1,4000.0,11.86,9,5,0
24195,24192.0,28,70000,1,7.0,2,1,8000.0,11.49,8,9,0
24196,24193.0,31,70000,2,3.0,3,0,8000.0,7.88,1,5,0
24197,24194.0,27,45000,0,1.0,0,2,10000.0,11.01155276552426,7,9,0
24198,24195.0,33,54400,2,2.0,1,1,5000.0,11.86,3,9,1
24199,24196.0,35,45000,0,2.0,2,1,10000.0,10.36,5,5,0
24200,24197.0,29,70000,2,1.0,0,1,20000.0,9.88,9,10,0
24201,24198.0,28,70000,2,12.0,3,0,3000.0,6.39,8,8,0
24202,24199.0,30,70000,2,0.0,5,2,15000.0,12.73,3,6,0
24203,24200.0,28,39000,0,6.0,1,3,10000.0,14.96,8,6,1
24204,24201.0,31,64000,2,14.0,4,1,25000.0,10.62,1,5,1
24205,24202.0,27,45000,0,9.0,4,0,10000.0,7.51,7,5,0
24206,24203.0,27,45000,0,4.790161244517371,1,2,10000.0,14.22,7,6,0
24207,24204.0,35,39000,0,2.0,1,2,10000.0,13.16,5,6,1
24208,24205.0,30,70000,2,14.0,1,0,6000.0,11.01155276552426,3,7,0
24209,24206.0,28,54400,2,6.0,1,3,5000.0,16.07,8,8,1
24210,24207.0,29,39000,0,1.0,5,3,10000.0,14.11,9,7,1
24211,24208.0,31,70000,2,2.0,1,1,4625.0,10.62,1,6,0
24212,24209.0,31,70000,2,16.0,2,0,14000.0,7.88,1,10,0
24213,24210.0,32,70000,2,7.0,4,1,10000.0,9.88,2,5,0
24214,24211.0,35,70000,1,6.0,2,1,17000.0,9.88,5,6,0
24215,24212.0,30,64000,2,4.790161244517371,4,1,10000.0,10.25,3,8,1
24216,24213.0,30,45000,0,4.0,2,3,10000.0,13.36,3,9,0
24217,24214.0,27,54400,2,11.0,1,3,11000.0,15.33,7,10,1
24218,24215.0,29,70000,2,13.0,4,0,6500.0,7.88,9,9,0
24219,24216.0,29,70000,2,5.0,4,2,10000.0,13.85,9,7,0
24220,24217.0,27,45000,0,1.0,1,1,10000.0,9.2,7,10,0
24221,24218.0,34,52800,0,2.0,4,1,4325.0,10.75,4,5,0
24222,24219.0,33,70000,2,0.0,4,2,3000.0,13.57,3,9,0
24223,24220.0,31,64000,2,4.0,4,2,5100.0,13.22,1,10,1
24224,24221.0,34,10380,0,4.790161244517371,2,2,4250.0,12.68,4,5,1
24225,24222.0,28,35000,0,5.0,2,4,4250.0,16.96,8,6,0
24226,24223.0,34,70000,2,16.0,3,0,4000.0,7.74,4,5,0
24227,24224.0,28,10800,0,0.0,4,1,4200.0,11.83,8,5,1
24228,24225.0,31,14400,0,0.0,4,2,4200.0,14.17,1,8,1
24229,24226.0,27,70000,2,7.0,2,3,8000.0,16.0,7,10,0
24230,24227.0,33,70000,2,0.0,3,2,5600.0,13.57,3,8,0
24231,24228.0,28,70000,2,4.0,5,1,20000.0,12.18,8,6,0
24232,24229.0,30,39600,0,4.0,4,4,10000.0,20.89,3,10,1
24233,24230.0,31,70000,2,11.0,0,0,2000.0,7.4,1,7,0
24234,24231.0,29,70000,3,1.0,3,1,5000.0,11.14,9,6,0
24235,24232.0,28,70000,2,11.0,2,3,15000.0,16.0,8,7,0
24236,24233.0,27,64000,2,12.0,0,1,6000.0,11.01155276552426,7,6,1
24237,24234.0,27,45996,0,3.0,2,2,10000.0,11.01155276552426,7,5,0
24238,24235.0,32,46000,0,16.0,3,1,10000.0,10.59,2,7,0
24239,24236.0,35,46000,0,3.0,1,3,10000.0,17.14,5,5,0
24240,24237.0,31,46000,0,0.0,1,0,10000.0,7.51,1,7,0
24241,24238.0,29,40000,0,1.0,5,2,10000.0,13.16,9,7,1
24242,24239.0,27,46000,0,1.0,2,0,10000.0,9.32,7,7,0
24243,24240.0,27,70000,1,0.0,3,2,15000.0,12.84,7,10,0
24244,24241.0,28,30000,0,6.0,2,2,4200.0,15.23,8,7,0
24245,24242.0,34,30000,0,5.0,2,0,4200.0,5.79,4,5,0
24246,24243.0,33,70000,2,3.0,2,2,20000.0,12.84,3,7,0
24247,24244.0,27,30000,0,2.0,2,1,4200.0,12.53,7,10,0
24248,24245.0,35,30996,0,18.0,0,2,4200.0,14.79,5,6,0
24249,24246.0,28,64000,3,11.0,3,0,15000.0,9.63,8,10,1
24250,24247.0,31,31500,0,2.0,1,1,4200.0,9.99,1,7,0
24251,24248.0,27,32000,0,3.0,1,0,4200.0,8.0,7,10,0
24252,24249.0,28,33600,0,12.0,0,1,4200.0,10.0,8,5,0
24253,24250.0,27,35000,0,3.0,3,0,4200.0,11.01155276552426,7,5,0
24254,24251.0,30,36000,0,2.0,0,2,4200.0,14.27,3,5,0
24255,24252.0,34,64000,2,13.0,3,1,24000.0,10.71,4,7,1
24256,24253.0,28,70000,2,0.0,2,1,5275.0,11.01155276552426,8,5,0
24257,24254.0,28,70000,2,0.0,0,0,5000.0,7.43,8,5,0
24258,24255.0,29,70008,2,8.0,1,0,5000.0,5.99,9,5,0
24259,24256.0,30,40000,0,0.0,3,2,4200.0,12.68,3,7,0
24260,24257.0,33,70116,2,4.790161244517371,3,1,5000.0,11.71,3,6,0
24261,24258.0,28,40000,0,2.0,2,0,4200.0,7.51,8,5,0
24262,24259.0,32,70197,2,9.0,4,0,4100.0,7.51,2,6,0
24263,24260.0,27,70200,2,9.0,5,0,6000.0,7.29,7,5,0
24264,24261.0,28,70254,1,12.0,2,0,3500.0,6.62,8,9,0
24265,24262.0,28,70356,2,12.0,0,1,6000.0,11.11,8,5,0
24266,24263.0,27,70392,2,9.0,2,1,1500.0,11.01155276552426,7,9,0
24267,24264.0,32,70400,2,3.0,3,0,13000.0,7.88,2,9,0
24268,24265.0,27,70400,2,6.0,3,2,15000.0,11.01155276552426,7,9,0
24269,24266.0,27,43200,0,4.0,1,1,4200.0,10.74,7,6,0
24270,24267.0,32,64500,2,3.0,0,2,19400.0,13.11,2,10,1
24271,24268.0,28,64500,2,1.0,2,2,4000.0,13.79,8,8,1
24272,24269.0,27,48000,0,4.0,4,1,4200.0,10.74,7,5,0
24273,24270.0,34,70596,2,18.0,4,1,10000.0,11.26,4,9,0
24274,24271.0,33,70632,2,4.790161244517371,1,1,1500.0,10.65,3,5,0
24275,24272.0,30,48500,0,0.0,1,1,4200.0,11.48,3,7,0
24276,24273.0,32,52000,0,10.0,0,0,4200.0,7.51,2,6,0
24277,24274.0,32,52000,0,3.0,0,2,4200.0,13.23,2,10,0
24278,24275.0,28,70834,2,4.0,3,1,20000.0,12.21,8,9,0
24279,24276.0,35,53000,0,2.0,5,1,4200.0,11.71,5,6,0
24280,24277.0,28,70900,2,12.0,0,3,25000.0,15.37,8,6,0
24281,24278.0,28,70920,2,12.0,3,0,7600.0,6.03,8,9,0
24282,24279.0,32,53500,0,1.0,3,2,4200.0,13.98,2,10,0
24283,24280.0,29,54996,0,6.0,3,3,4200.0,15.95,9,10,0
24284,24281.0,29,55044,0,6.0,5,2,4200.0,11.01155276552426,9,9,0
24285,24282.0,28,71000,2,4.0,3,0,12000.0,8.49,8,9,0
24286,24283.0,30,50650,0,5.0,3,1,4200.0,9.91,3,7,1
24287,24284.0,33,71000,2,4.0,1,1,5300.0,11.49,3,7,0
24288,24285.0,32,71000,2,10.0,5,0,14000.0,6.99,2,8,0
24289,24286.0,31,60000,0,4.0,5,0,4200.0,8.49,1,10,0
24290,24287.0,29,60000,0,6.0,1,0,4200.0,8.63,9,10,0
24291,24288.0,33,71000,2,10.0,5,0,10000.0,5.79,3,9,0
24292,24289.0,33,71000,2,7.0,0,2,8000.0,12.68,3,10,0
24293,24290.0,29,71000,2,4.0,5,2,11000.0,13.43,9,6,0
24294,24291.0,28,71000,2,1.0,3,1,20000.0,11.01155276552426,8,8,0
24295,24292.0,27,55512,0,11.0,1,2,4200.0,14.26,7,8,1
24296,24293.0,35,61600,0,4.0,1,0,4200.0,7.29,5,9,0
24297,24294.0,32,65000,0,2.0,2,2,4200.0,14.79,2,10,0
24298,24295.0,29,71000,1,13.0,1,0,14000.0,7.14,9,5,0
24299,24296.0,33,71000,2,11.0,3,2,6000.0,14.72,3,7,0
24300,24297.0,29,71000,2,4.0,4,0,4000.0,7.14,9,9,0
24301,24298.0,27,53550,0,3.0,1,1,4200.0,11.99,7,8,1
24302,24299.0,32,64000,0,1.0,0,3,4200.0,11.01155276552426,2,5,1
24303,24300.0,27,71000,0,9.0,4,1,4200.0,11.01155276552426,7,5,0
24304,24301.0,34,70000,0,1.0,0,3,4200.0,14.61,4,6,1
24305,24302.0,30,85000,0,5.0,1,0,4200.0,5.99,3,6,0
24306,24303.0,28,71000,2,1.0,2,1,9800.0,12.21,8,5,0
24307,24304.0,27,93000,0,11.0,3,0,4200.0,5.42,7,6,0
24308,24305.0,29,25000,0,0.0,3,1,4125.0,11.71,9,6,0
24309,24306.0,28,71007,2,4.0,0,4,25000.0,18.62,8,7,0
24310,24307.0,34,59000,0,0.0,0,3,4100.0,14.91,4,10,1
24311,24308.0,31,19200,0,0.0,1,0,4075.0,8.32,1,6,1
24312,24309.0,27,71352,2,3.0,2,0,9000.0,6.54,7,6,0
24313,24310.0,34,55000,0,5.0,0,0,4050.0,11.01155276552426,4,9,0
24314,24311.0,27,71500,2,2.0,0,0,15000.0,11.01155276552426,7,8,0
24315,24312.0,29,71500,2,3.0,4,1,6000.0,9.63,9,10,0
24316,24313.0,28,71500,2,13.0,5,1,15000.0,11.49,8,7,0
24317,24314.0,35,71500,2,1.0,5,1,19200.0,10.99,5,6,0
24318,24315.0,28,12000,0,0.0,1,1,4000.0,11.01155276552426,8,9,1
24319,24316.0,27,71700,2,11.0,5,2,9000.0,13.8,7,5,0
24320,24317.0,27,71738,2,4.0,0,1,11500.0,9.63,7,9,0
24321,24318.0,31,47000,0,5.0,0,1,10000.0,11.99,1,8,0
24322,24319.0,28,47200,0,3.0,3,1,10000.0,9.99,8,8,0
24323,24320.0,31,47500,0,2.0,1,2,10000.0,15.96,1,10,0
24324,24321.0,27,72000,2,9.0,3,3,22000.0,17.58,7,6,0
24325,24322.0,31,66000,2,11.0,5,1,2400.0,9.91,1,5,1
24326,24323.0,28,41500,0,4.0,4,2,10000.0,11.01155276552426,8,6,1
24327,24324.0,34,72000,1,2.0,1,0,13150.0,6.03,4,10,0
24328,24325.0,29,47800,0,4.0,4,0,10000.0,7.49,9,5,0
24329,24326.0,34,72000,2,8.0,5,2,10000.0,13.49,4,8,0
24330,24327.0,31,42000,0,4.0,0,1,10000.0,11.71,1,5,1
24331,24328.0,27,72000,2,9.0,4,0,10000.0,7.9,7,7,0
24332,24329.0,28,72000,2,12.0,1,0,4500.0,6.62,8,8,0
24333,24330.0,27,72000,2,2.0,1,0,21100.0,8.9,7,8,0
24334,24331.0,30,66000,2,2.0,5,1,12000.0,11.71,3,6,1
24335,24332.0,29,48000,0,6.0,1,2,10000.0,13.8,9,10,0
24336,24333.0,34,72000,2,11.0,2,1,5800.0,11.01155276552426,4,9,0
24337,24334.0,29,72000,2,3.0,1,1,14000.0,10.65,9,7,0
24338,24335.0,27,72000,2,6.0,1,0,17000.0,6.03,7,6,0
24339,24336.0,29,42000,0,2.0,5,3,10000.0,15.21,9,7,1
24340,24337.0,31,72000,2,15.0,1,0,1900.0,7.51,1,6,0
24341,24338.0,27,72000,2,11.0,0,2,15000.0,11.01155276552426,7,5,0
24342,24339.0,28,72000,2,3.0,0,2,28000.0,15.96,8,10,0
24343,24340.0,29,48000,0,13.0,3,0,10000.0,7.51,9,7,0
24344,24341.0,27,72000,2,7.0,1,0,6500.0,6.03,7,5,0
24345,24342.0,27,72000,1,2.0,1,0,10000.0,6.62,7,9,0
24346,24343.0,27,72000,2,4.0,3,1,14000.0,12.42,7,10,0
24347,24344.0,31,72000,2,6.0,5,0,9800.0,6.62,1,8,0
24348,24345.0,35,72000,2,3.0,5,0,12800.0,6.62,5,5,0
24349,24346.0,29,48000,0,4.0,1,1,10000.0,10.62,9,10,0
24350,24347.0,27,48000,0,0.0,1,1,10000.0,10.62,7,6,0
24351,24348.0,28,48000,0,8.0,3,2,10000.0,13.48,8,9,0
24352,24349.0,27,72000,2,3.0,4,0,15000.0,5.42,7,5,0
24353,24350.0,34,48000,0,14.0,3,3,10000.0,15.7,4,9,0
24354,24351.0,30,48000,0,3.0,2,2,10000.0,12.87,3,8,0
24355,24352.0,30,48000,0,1.0,0,1,10000.0,12.18,3,9,0
24356,24353.0,30,72000,2,8.0,4,2,4800.0,13.49,3,7,0
24357,24354.0,29,72000,2,6.0,0,0,10800.0,6.99,9,8,0
24358,24355.0,30,72000,2,3.0,1,0,14000.0,6.99,3,9,0
24359,24356.0,27,72000,2,11.0,1,2,9500.0,13.99,7,6,0
24360,24357.0,33,72000,2,4.790161244517371,3,0,5000.0,6.99,3,5,0
24361,24358.0,31,72000,1,6.0,0,0,16000.0,11.01155276552426,1,7,0
24362,24359.0,27,72000,1,2.0,0,1,12000.0,9.99,7,9,0
24363,24360.0,30,72000,2,14.0,5,1,3000.0,9.99,3,9,0
24364,24361.0,33,72000,2,6.0,4,0,4250.0,5.42,3,5,0
24365,24362.0,28,48000,0,0.0,0,1,10000.0,10.08,8,6,0
24366,24363.0,27,72000,2,11.0,1,1,6150.0,11.01155276552426,7,5,0
24367,24364.0,29,72000,2,3.0,1,1,12000.0,11.49,9,5,0
24368,24365.0,29,72000,2,6.0,2,3,16800.0,15.62,9,9,0
24369,24366.0,28,56100,2,12.0,1,0,10000.0,8.49,8,8,1
24370,24367.0,27,72000,2,1.0,4,1,10000.0,10.99,7,9,0
24371,24368.0,27,72000,2,11.0,3,1,7000.0,11.49,7,8,0
24372,24369.0,31,72000,2,14.0,1,0,7000.0,5.42,1,8,0
24373,24370.0,30,66000,2,14.0,0,2,11200.0,13.49,3,9,1
24374,24371.0,30,72000,2,14.0,0,2,9000.0,15.23,3,10,0
24375,24372.0,27,49800,0,3.0,3,1,10000.0,10.74,7,7,0
24376,24373.0,35,72000,2,4.0,1,1,15000.0,10.59,5,6,0
24377,24374.0,30,72000,2,4.0,2,1,6000.0,11.99,3,10,0
24378,24375.0,32,72000,2,0.0,4,0,24000.0,6.92,2,8,0
24379,24376.0,30,72000,2,12.0,1,1,10000.0,10.0,3,7,0
24380,24377.0,29,72000,2,13.0,2,0,22100.0,7.29,9,5,0
24381,24378.0,35,50000,0,4.0,0,1,10000.0,9.91,5,7,0
24382,24379.0,31,72000,2,7.0,2,0,5000.0,6.92,1,10,0
24383,24380.0,32,66000,2,5.0,4,3,2000.0,15.28,2,7,1
24384,24381.0,27,72000,2,6.0,0,0,6000.0,5.42,7,10,0
24385,24382.0,30,72000,2,7.0,0,2,9600.0,14.17,3,5,0
24386,24383.0,29,72000,2,13.0,1,0,7400.0,5.42,9,8,0
24387,24384.0,28,72000,2,5.0,5,0,12000.0,6.92,8,7,0
24388,24385.0,27,44000,0,5.0,2,2,10000.0,15.27,7,7,1
